Date,Close,Ticker
2019-10-22,7.242145538330078,RSNRX
2019-10-23,7.387375831604004,RSNRX
2019-10-24,7.2808732986450195,RSNRX
2019-10-25,7.522923946380615,RSNRX
2019-10-28,7.464831352233887,RSNRX
2019-10-29,7.619743824005127,RSNRX
2019-10-30,7.358329772949219,RSNRX
2019-10-31,7.174370765686035,RSNRX
2019-11-01,7.474513530731201,RSNRX
2019-11-04,7.89084005355835,RSNRX
2019-11-05,7.939250469207764,RSNRX
2019-11-06,7.784337997436523,RSNRX
2019-11-07,7.94893217086792,RSNRX
2019-11-08,7.997343063354492,RSNRX
2019-11-11,7.774655342102051,RSNRX
2019-11-12,7.755291938781738,RSNRX
2019-11-13,7.5906982421875,RSNRX
2019-11-14,7.503559589385986,RSNRX
2019-11-15,7.64879035949707,RSNRX
2019-11-18,7.377693176269531,RSNRX
2019-11-19,7.145325183868408,RSNRX
2019-11-20,7.116279125213623,RSNRX
2019-11-21,7.251827716827393,RSNRX
2019-11-22,7.397057056427002,RSNRX
2019-11-25,7.493877410888672,RSNRX
2019-11-26,7.338964939117432,RSNRX
2019-11-27,7.377693176269531,RSNRX
2019-11-29,7.213099479675293,RSNRX
2019-12-02,7.164689540863037,RSNRX
2019-12-03,7.1259613037109375,RSNRX
2019-12-04,7.445467948913574,RSNRX
2019-12-05,7.677835941314697,RSNRX
2019-12-06,7.997343063354492,RSNRX
2019-12-09,8.152254104614258,RSNRX
2019-12-10,8.287802696228027,RSNRX
2019-12-11,8.326531410217285,RSNRX
2019-12-12,8.849359512329102,RSNRX
2019-12-13,8.771903038024902,RSNRX
2019-12-16,8.9268159866333,RSNRX
2019-12-17,9.023634910583496,RSNRX
2019-12-18,8.965543746948242,RSNRX
2019-12-19,9.130138397216797,RSNRX
2019-12-20,9.081727981567383,RSNRX
2019-12-23,9.159183502197266,RSNRX
2019-12-24,9.139820098876953,RSNRX
2019-12-26,9.18822956085205,RSNRX
2019-12-27,9.07204532623291,RSNRX
2019-12-30,9.18822956085205,RSNRX
2019-12-31,9.401233673095703,RSNRX
2020-01-02,9.246321678161621,RSNRX
2020-01-03,9.275368690490723,RSNRX
2020-01-06,9.18822956085205,RSNRX
2020-01-07,9.343141555786133,RSNRX
2020-01-08,9.033317565917969,RSNRX
2020-01-09,8.946179389953613,RSNRX
2020-01-10,9.033317565917969,RSNRX
2020-01-13,9.052681922912598,RSNRX
2020-01-14,9.023634910583496,RSNRX
2020-01-15,8.917133331298828,RSNRX
2020-01-16,8.917133331298828,RSNRX
2020-01-17,8.791267395019531,RSNRX
2020-01-21,8.520171165466309,RSNRX
2020-01-22,8.316848754882812,RSNRX
2020-01-23,8.142572402954102,RSNRX
2020-01-24,7.919886589050293,RSNRX
2020-01-27,7.610062122344971,RSNRX
2020-01-28,7.755291938781738,RSNRX
2020-01-29,7.629425525665283,RSNRX
2020-01-30,7.610062122344971,RSNRX
2020-01-31,7.493877410888672,RSNRX
2020-02-03,7.435785293579102,RSNRX
2020-02-04,7.542287349700928,RSNRX
2020-02-05,7.929568290710449,RSNRX
2020-02-06,7.89084005355835,RSNRX
2020-02-07,7.658471584320068,RSNRX
2020-02-10,7.503559589385986,RSNRX
2020-02-11,7.53260612487793,RSNRX
2020-02-12,7.658471584320068,RSNRX
2020-02-13,7.571333885192871,RSNRX
2020-02-14,7.464831352233887,RSNRX
2020-02-18,7.445467948913574,RSNRX
2020-02-19,7.64879035949707,RSNRX
2020-02-20,7.629425525665283,RSNRX
2020-02-21,7.464831352233887,RSNRX
2020-02-24,7.077551364898682,RSNRX
2020-02-25,6.777408599853516,RSNRX
2020-02-26,6.6709065437316895,RSNRX
2020-02-27,6.399810314178467,RSNRX
2020-02-28,6.399810314178467,RSNRX
2020-03-02,6.457901954650879,RSNRX
2020-03-03,6.283626079559326,RSNRX
2020-03-04,6.409492492675781,RSNRX
2020-03-05,6.206170082092285,RSNRX
2020-03-06,5.906027317047119,RSNRX
2020-03-09,4.782913684844971,RSNRX
2020-03-10,4.986236095428467,RSNRX
2020-03-11,4.511817455291748,RSNRX
2020-03-12,4.163265705108643,RSNRX
2020-03-13,4.6667304039001465,RSNRX
2020-03-16,4.337541580200195,RSNRX
2020-03-17,4.347223281860352,RSNRX
2020-03-18,3.8824872970581055,RSNRX
2020-03-19,4.21167516708374,RSNRX
2020-03-20,4.1148552894592285,RSNRX
2020-03-23,3.9018514156341553,RSNRX
2020-03-24,4.414997577667236,RSNRX
2020-03-25,4.482771873474121,RSNRX
2020-03-26,4.434361934661865,RSNRX
2020-03-27,4.15358304977417,RSNRX
2020-03-30,4.201993942260742,RSNRX
2020-03-31,4.2891316413879395,RSNRX
2020-04-01,4.172947883605957,RSNRX
2020-04-02,4.376269340515137,RSNRX
2020-04-03,4.453725814819336,RSNRX
2020-04-06,4.6667304039001465,RSNRX
2020-04-07,4.82164192199707,RSNRX
2020-04-08,5.334788799285889,RSNRX
2020-04-09,5.441291332244873,RSNRX
2020-04-13,5.5284295082092285,RSNRX
2020-04-14,5.6833415031433105,RSNRX
2020-04-15,5.4800190925598145,RSNRX
2020-04-16,5.412245750427246,RSNRX
2020-04-17,5.576839447021484,RSNRX
2020-04-20,5.838253974914551,RSNRX
2020-04-21,5.847935676574707,RSNRX
2020-04-22,6.051258087158203,RSNRX
2020-04-23,6.244898319244385,RSNRX
2020-04-24,6.264261722564697,RSNRX
2020-04-27,6.351400375366211,RSNRX
2020-04-28,6.438538551330566,RSNRX
2020-04-29,6.903275012969971,RSNRX
2020-04-30,6.912956714630127,RSNRX
2020-05-01,6.6709065437316895,RSNRX
2020-05-04,6.787091255187988,RSNRX
2020-05-05,6.7483625411987305,RSNRX
2020-05-06,6.545040607452393,RSNRX
2020-05-07,6.709634304046631,RSNRX
2020-05-08,6.980731010437012,RSNRX
2020-05-11,6.912956714630127,RSNRX
2020-05-12,6.806455135345459,RSNRX
2020-05-13,6.312672138214111,RSNRX
2020-05-14,6.312672138214111,RSNRX
2020-05-15,6.4191741943359375,RSNRX
